title,url,publication_date,summary,source_id,category_id,author_id,source_type,title_preprocesado,preprocesado,bert,bert_label
Escribir en Word,https://www.contrapunto.com.sv/escribir-en-word/,2023-12-15T15:42:13-06:00,"""Cuando surgieron los primeros procesadores de texto me resistía a dejar la máquina por la computadora"": Gabriel Otero.",Diario Digital Contra Punto,Opinión,,Web Page,escribir word,surgieron primeros procesadores texto resistía dejar máquina computadora gabriel otero,1 star,NEGATIVA
Navidad sin tí,https://www.contrapunto.com.sv/navidad-sin-ti/,2023-12-14T17:39:24-06:00,Cada vez que se acerca la Navidad recuerdo el sentido mensaje que una amiga mía me envió hace unos años. “Doy gracias a Dios porque se acerca la Navidad y puedo decir que  de esta pesadilla empiezo a  despertar.…”,Diario Digital Contra Punto,Opinión,,Web Page,navidad tí,cada vez acerca navidad recuerdo mensaje amiga envió hace años doy gracias dios acerca navidad puedo decir pesadilla empiezo despertar,5 stars,POSITIVA
El sistema D’Hondt y la próxima Asamblea,https://www.contrapunto.com.sv/el-sistema-dhondt-y-la-proxima-asamblea/,2023-12-13T12:31:02-06:00,"""Es claro que el sistema D’Hondt favorece a los partidos grandes por sobre los pequeños"": Rafael Francisco Góchez.",Diario Digital Contra Punto,Opinión,,Web Page,sistema dhondt próxima asamblea,claro sistema dhondt favorece partidos grandes pequeños rafael francisco góchez,4 stars,NEUTRAL
Escrito en una servilleta: El último golpe,https://www.contrapunto.com.sv/escrito-en-una-servilleta-el-ultimo-golpe/,2023-12-12T19:22:49-06:00,"""Me lo repito a mí mismo: no existe una sociología de lo correcto o incorrecto que me ordene cómo guiar mi barco en el lago de azufre del imaginario"": René Martínez Pineda.",Diario Digital Contra Punto,Opinión,,Web Page,escrito servilleta último golpe,repito mismo existe sociología correcto incorrecto ordene cómo guiar barco lago azufre imaginario rené martínez pineda,1 star,NEGATIVA
El  cine militante vive y resiste,https://www.contrapunto.com.sv/el-cine-militante-vive-y-resiste/,2023-12-11T08:35:21-06:00,"""El cine militante no ha muerto. A ratos cojea, corre, camina pero ni se está quieto ni para de reflexionar su práctica para dar el siguiente brinco"": Wilmar Castillo.",Diario Digital Contra Punto,Opinión,,Web Page,cine militante vive resiste,cine militante muerto ratos cojea corre camina quieto reflexionar práctica dar siguiente brinco wilmar castillo,1 star,NEGATIVA
Las familias multiespecies: perrhijos y gathijos,https://www.contrapunto.com.sv/las-familias-multiespecies-perrhijos-y-gathijos/,2023-12-08T14:45:07-06:00,"""La dependencia emocional hacia los animales domésticos se acentuó durante la pandemia de COVID-19"": Gabriel Otero.",Diario Digital Contra Punto,Opinión,,Web Page,familias multiespecies perrhijos gathijos,dependencia emocional hacia animales domésticos acentuó pandemia covid19 gabriel otero,4 stars,NEUTRAL
"De Huánuco a Nueva York, la determinación de Daniel Vercchelli",https://www.contrapunto.com.sv/de-huanuco-a-nueva-york-la-determinacion-de-daniel-vercchelli/,2023-12-06T08:53:55-06:00,"""La ropa de Vercchelli es, además de un caso de emprendimiento al máximo, una prueba de fe, de determinación puesta en escena"": Alejandro Herrera.",Diario Digital Contra Punto,Opinión,,Web Page,huánuco nueva york determinación daniel vercchelli,ropa vercchelli además caso emprendimiento máximo prueba fe determinación puesta escena alejandro herrera,4 stars,NEUTRAL
Así quedaron distribuidos los partidos políticos en las papeletas de Elecciones 2024,https://www.contrapunto.com.sv/asi-quedaron-distribuidos-los-partidos-politicos-en-las-papeletas-de-elecciones-2024/,2023-12-07T12:46:16-06:00,"Conoce dónde se posicionarán los partidos políticos en las papeletas presidenciales, legislativas y municipales en las Elecciones 2024, tras sorteo del TSE.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,así quedaron distribuidos partidos políticos papeletas elecciones 2024,conoce dónde posicionarán partidos políticos papeletas presidenciales legislativas municipales elecciones 2024 tras sorteo tse,3 stars,NEUTRAL
Encuesta de la UCA: 61.7% de la población votaría por Nayib Bukele,https://www.contrapunto.com.sv/encuesta-de-la-uca-61-7-de-la-poblacion-votaria-por-nayib-bukele/,2023-12-07T11:54:34-06:00,"La Universidad Centroamericana (UCA) presentó los resultados de una encuesta realizada del 11 al 29 de noviembre de 2023, donde se indagó la percepción de la población salvadoreña sobre el próximo proceso electoral.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,encuesta uca 617 población votaría nayib bukele,universidad centroamericana uca presentó resultados encuesta realizada 11 29 noviembre 2023 indagó percepción población salvadoreña próximo proceso electoral,1 star,NEGATIVA
Bukele designa a Claudia de Guevara como presidenta de la República en funciones,https://www.contrapunto.com.sv/bukele-designa-a-claudia-de-guevara-como-presidenta-de-la-republica-en-funciones/,2023-11-30T23:38:00-06:00,"Claudia Juana Rodríguez de Guevara es la nueva presidenta en funciones de El Salvador para los próximos 6 meses. Mientras tanto, Nayib Bukele mantendrá la investidura de presidente.
",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,bukele designa claudia guevara presidenta república funciones,claudia juana rodríguez guevara nueva presidenta funciones salvador próximos 6 me mientras nayib bukele mantendrá investidura presidente,3 stars,NEUTRAL
"Presidente, Nayib Bukele, solicitará a la Asamblea Legislativa licencia para trabajar en su campaña electoral",https://www.contrapunto.com.sv/presidente-nayib-bukele-solicitara-a-la-asamblea-legislativa-licencia-para-trabajar-en-su-campana-electoral/,2023-11-29T00:07:04-06:00,"Presidente, Nayib Bukele, anuncia que pedirá una licencia a la Asamblea Legislativa para dedicarse a la campaña electoral.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,presidente nayib bukele solicitará asamblea legislativa licencia trabajar campaña electoral,presidente nayib bukele anuncia pedirá licencia asamblea legislativa dedicarse campaña electoral,1 star,NEGATIVA
Candidata a la vicepresidencia de Nuestro Tiempo presenta 300 casos de violencia política ante el TSE,https://www.contrapunto.com.sv/candidata-a-la-vicepresidencia-de-nuestro-tiempo-presenta-300-casos-de-violencia-politica-ante-el-tse/,2023-11-27T16:45:52-06:00,"La candidata a la vicepresidencia de Nuestro Tiempo, Celia Medrano, entregó un escrito al Tribunal Supremo Electoral (TSE) con 300 casos documentados de violencia política en redes sociales contra candidatas de su partido.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,candidata vicepresidencia tiempo presenta 300 casos violencia política tse,candidata vicepresidencia tiempo celia medrano entregó escrito tribunal supremo electoral tse 300 casos documentados violencia política redes sociales candidatas partido,1 star,NEGATIVA
"Mario Durán, se inscribe ante el TSE como candidato a alcalde para San Salvador Centro",https://www.contrapunto.com.sv/mario-duran-se-inscribe-ante-el-tse-como-candidato-a-alcalde-para-san-salvador-centro/,2023-11-24T15:50:36-06:00,"El alcalde, Mario Durán, se inscribió como candidato a la alcaldía municipal por el nuevo municipio de San Salvador Centro. ",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,mario durán inscribe tse candidato alcalde san salvador centro,alcalde mario durán inscribió candidato alcaldía municipal nuevo municipio san salvador centro,5 stars,POSITIVA
FMLN decide no participar en acuerdo convocado por TSE,https://www.contrapunto.com.sv/fmln-decide-no-participar-en-acuerdo-convocado-por-tse/,2023-11-23T19:04:56-06:00,FMLN no participó en el acuerdo de entendimiento del TSE que busca el desarrollo de campañas electorales en un marco de respeto y no violencia política.,Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,fmln decide participar acuerdo convocado tse,fmln participó acuerdo entendimiento tse busca desarrollo campañas electorales marco respeto violencia política,4 stars,NEUTRAL
Nuevas Ideas inscribe a sus candidatos a alcaldes de La Libertad para el 2024,https://www.contrapunto.com.sv/nuevas-ideas-inscribe-a-sus-candidatos-a-alcaldes-de-la-libertad-para-el-2024/,2023-11-20T15:42:55-06:00,El partido Nuevas Ideas se hizo presente en la sede departamental del Tribunal Supremo Electoral (TSE) en La Libertad para formalizar la inscripción de sus candidatos a alcaldes del referido departamento.,Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,nuevas idea inscribe candidatos alcalde libertad 2024,partido nuevas idea hizo presente sede departamental tribunal supremo electoral tse libertad formalizar inscripción candidatos alcalde referido departamento,1 star,NEGATIVA
"Nayib Bukele deberá dejar la presidencia el 1 de diciembre según Noel Orellana, magistrado del TSE",https://www.contrapunto.com.sv/nayib-bukele-debera-dejar-la-presidencia-el-1-de-diciembre-segun-noel-orellana-magistrado-del-tse/,2023-11-11T18:14:16-06:00,"Nayib Bukele deberá dejar la presidencia el 1 de diciembre para participar en elecciones de 2024, así lo explico el magistrado del TSE, Noel Orellana. ",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,nayib bukele deberá dejar presidencia 1 diciembre según noel orellana magistrado tse,nayib bukele deberá dejar presidencia 1 diciembre participar elecciones 2024 así explico magistrado tse noel orellana,1 star,NEGATIVA
ARENA solicita al TSE anular la inscripción de candidatura de Nayib Bukele,https://www.contrapunto.com.sv/arena-solicita-al-tse-anular-la-inscripcion-de-candidatura-de-nayib-bukele/,2023-11-07T16:26:21-06:00,ARENA pidió al TSE anular candidatura presidencial de Nayib Bukele tras su aprobación con 4 votos a favor del ente colegiado.,Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,arena solicita tse anular inscripción candidatura nayib bukele,arena pidió tse anular candidatura presidencial nayib bukele tras aprobación 4 votos favor ente colegiado,1 star,NEGATIVA
"Magistrado del TSE, Guillermo Wellman, afirma que inscripción de candidatura de Bukele cumple requisitos legales",https://www.contrapunto.com.sv/magistrado-del-tse-guillermo-wellman-afirma-que-inscripcion-de-candidatura-de-bukele-cumple-requisitos-legales/,2023-11-06T13:51:24-06:00,"""La inscripción (del presidente Bukele) está en los parámetros legales, está en lo de ley. Este Organismo Colegiado ha actuado conforme a la ley"": magistrado del TSE, Guillermo Wellman.",Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,magistrado tse guillermo wellman afirma inscripción candidatura bukele cumple requisitos legales,inscripción presidente bukele parámetros legales ley organismo colegiado actuado conforme ley magistrado tse guillermo wellman,3 stars,NEUTRAL
Cambios en la Estructura Municipal de El Salvador,https://www.contrapunto.com.sv/cambios-en-la-estructura-municipal-de-el-salvador/,2023-11-06T10:00:08-06:00,Cambios en la Estructura Municipal de El Salvador.,Diario Digital Contra Punto,Elecciones El Salvador,,Web Page,cambios estructura municipal salvador,cambios estructura municipal salvador,4 stars,NEUTRAL
Escrito en una servilleta: El poder cultural: el gran olvido,https://www.contrapunto.com.sv/escrito-en-una-servilleta-el-poder-cultural-el-gran-olvido/,2023-12-01T10:28:07-06:00,"""Y es que la cultura política es el comportamiento individual y colectivo de las personas -en tanto ciudadanos- bajo la forma de orientaciones político-prácticas y actitudes de ruptura"": René Martínez Pineda. ",Diario Digital Contra Punto,Opinión,,Web Page,escrito servilleta poder cultural gran olvido,cultura política comportamiento individual colectivo persona ciudadanos bajo forma orientaciones políticoprácticas actitudes ruptura rené martínez pineda,1 star,NEGATIVA
El graduado,https://www.contrapunto.com.sv/el-graduado/,2023-12-01T09:43:28-06:00,"""Hoy en tu graduación me siento pleno y feliz, el contemplarte con toga y birrete, traen a cuenta unos versos que te escribí hace veinte años"": Gabriel Otero.",Diario Digital Contra Punto,Opinión,,Web Page,graduado,hoy graduación siento pleno feliz contemplarte toga birrete traen cuenta verso escribí hace veinte años gabriel otero,5 stars,POSITIVA
La paz de los cementerios huele a crisantemos,https://www.contrapunto.com.sv/la-paz-de-los-cementerios-huele-a-crisantemos/,2023-11-30T15:19:06-06:00,"""Como Europa está llena de campos de batallas y, por lo tanto, de cementerios extraoficiales, es muy común encontrar lugares a lo largo de las fronteras donde se desarrollaron cruentos combates"": Roberto Herrera.",Diario Digital Contra Punto,Opinión,,Web Page,paz cementerios huele crisantemos,europa llena campos batallas cementerios extraoficiales común encontrar lugares largo fronteras desarrollaron cruentos combates roberto herrera,5 stars,POSITIVA
La guerra entre Hamas e Israel y el quiebre de la hegemonía occidental en el dominio planetario,https://www.contrapunto.com.sv/la-guerra-entre-hamas-e-israel-y-el-quiebre-de-la-hegemonia-occidental-en-el-dominio-planetario/,2023-11-29T08:19:21-06:00,"Oficialismo y oposición en Israel, coinciden en prioritar la seguridad en las fronteras, a negociar la paz en el marco de la ONU.",Diario Digital Contra Punto,Internacionales,,Web Page,guerra hamas israel quiebre hegemonía occidental dominio planetario,oficialismo oposición israel coinciden prioritar seguridad fronteras negociar paz marco onu,1 star,NEGATIVA
"Por reducción de la delincuencia, Perú exonera a El Salvador del requisito de visa temporal turística",https://www.contrapunto.com.sv/por-reduccion-de-la-delincuencia-peru-exonera-a-el-salvador-del-requisito-de-visa-temporal-turistica/,2023-11-28T11:51:32-06:00,"Según el Gobierno de Perú, los salvadoreños no son un riesgo de seguridad interna, debido a la “reducción de la tasa delictiva” que experimenta El Salvador.",Diario Digital Contra Punto,Internacionales,,Web Page,reducción delincuencia perú exonera salvador requisito visa temporal turística,según gobierno perú salvadoreños riesgo seguridad interna debido reducción tasa delictiva experimenta salvador,1 star,NEGATIVA
"Asesor de Seguridad Nacional de la vicepresidenta de EE. UU., Philip Gordon, visitará Guatemala y El Salvador",https://www.contrapunto.com.sv/asesor-de-seguridad-nacional-de-la-vicepresidenta-de-ee-uu-philip-gordon-visitara-guatemala-y-el-salvador/,2023-11-26T18:53:12-06:00,"El Dr. Philip Gordon, asesor de Seguridad Nacional de la vicepresidenta de EE. UU. junto con una delegación de funcionarios de alto nivel visitará a Guatemala y El Salvador los días 27 y 28 de noviembre. ",Diario Digital Contra Punto,Internacionales,,Web Page,asesor seguridad nacional vicepresidenta ee uu philip gordon visitará guatemala salvador,dr philip gordon asesor seguridad nacional vicepresidenta ee uu junto delegación funcionarios alto nivel visitará guatemala salvador días 27 28 noviembre,5 stars,POSITIVA
Presidente Nayib Bukele coloca la primera piedra del Estadio Nacional de El Salvador,https://www.contrapunto.com.sv/presidente-nayib-bukele-coloca-la-primera-piedra-del-estadio-nacional-de-el-salvador/,2023-12-01T19:22:33-06:00,"El Presidente de la República, Nayib Bukele, acompañado por el embajador de la República Popular China en el país, Zhang Yunhui, colocaron la primera piedra del Estadio Nacional de El Salvador. ",Diario Digital Contra Punto,Política,,Web Page,presidente nayib bukele coloca primera piedra estadio nacional salvador,presidente república nayib bukele acompañado embajador república popular china país zhang yunhui colocaron primera piedra estadio nacional salvador,5 stars,POSITIVA
DOM inicia construcción de segunda unidad de salud especializada en el departamento de Usulután,https://www.contrapunto.com.sv/dom-inicia-construccion-de-segunda-unidad-de-salud-especializada-en-el-departamento-de-usulutan/,2023-12-01T11:07:29-06:00,"Más de 4 mil personas del cantón Mundo Nuevo, de San Dionisio, Usulután, serán beneficiadas con la unidad de salud especializada que construirá la DOM.",Diario Digital Contra Punto,Política,,Web Page,dom inicia construcción segunda unidad salud especializada departamento usulután,4 mil persona cantón mundo nuevo san dionisio usulután beneficiadas unidad salud especializada construirá dom,5 stars,POSITIVA
Presidente Nayib Bukele inaugura modernas instalaciones del Sistema de Emergencias Médicas,https://www.contrapunto.com.sv/presidente-nayib-bukele-inaugura-modernas-instalaciones-del-sistema-de-emergencias-medicas/,2023-11-30T13:37:29-06:00,Sistema de Emergencias Médicas tendrá a su disposición tres nuevas ambulancias helicóptero equipado con los requerido para trasladar a un paciente.,Diario Digital Contra Punto,Política,,Web Page,presidente nayib bukele inaugura modernas instalaciones sistema emergencias médicas,sistema emergencias médicas disposición tres nuevas ambulancias helicóptero equipado requerido trasladar paciente,4 stars,NEUTRAL
Llegó a Chile deportado de EEUU exmilitar acusado de asesinar a Víctor Jara,https://www.contrapunto.com.sv/llego-a-chile-deportado-de-eeuu-exmilitar-acusado-de-asesinar-a-victor-jara/,2023-12-01T19:06:16-06:00,"El exmilitar chileno Pedro Barrientos, acusado de la tortura y el asesinato del cantautor Víctor Jara en 1973, llegó el viernes a este país deportado desde EEUU.",Diario Digital Contra Punto,Sociedad,,Web Page,llegó chile deportado eeuu exmilitar acusado asesinar víctor jara,exmilitar chileno pedro barrientos acusado tortura asesinato cantautor víctor jara 1973 llegó viernes país deportado eeuu,1 star,NEGATIVA
Hospital Nacional de Niños Benjamín Bloom recibe equipo para cirugías de corazón abierto,https://www.contrapunto.com.sv/hospital-nacional-de-ninos-benjamin-bloom-recibe-equipo-para-cirugias-de-corazon-abierto/,2023-11-30T20:25:35-06:00,"El Despacho de la Primera Dama, Gabriela de Bukele, en colaboración con el Ministerio de Salud, ha efectuado la entrega de dos equipos para cirugías de corazón abierto al Hospital Nacional de Niños Benjamín Bloom.",Diario Digital Contra Punto,Sociedad,,Web Page,hospital nacional niños benjamín bloom recibe equipo cirugías corazón abierto,despacho primera dama gabriela bukele colaboración ministerio salud efectuado entrega do equipos cirugías corazón abierto hospital nacional niños benjamín bloom,4 stars,NEUTRAL
"Presidente, Nayib Bukele, inaugura Centro de Atención de Emergencias en Isla Tasajera",https://www.contrapunto.com.sv/presidente-nayib-bukele-inaugura-centro-de-atencion-de-emergencias-en-isla-tasajera/,2023-11-30T11:28:35-06:00,"El Centro de Atención de Emergencias (CAE) de la Isla Tasajera, ubicada en San Luis la Herradura, del departamento de La Paz, beneficiará a más de 1,200 personas de la zona.",Diario Digital Contra Punto,Sociedad,,Web Page,presidente nayib bukele inaugura centro atención emergencias isla tasajera,centro atención emergencias cae isla tasajera ubicada san luis herradura departamento paz beneficiará 1200 persona zona,1 star,NEGATIVA
SISTEMA FEDECRÉDITO realizó la entrega de premios de su promoción Gana Fácil,https://www.contrapunto.com.sv/sistema-fedecredito-realizo-la-entrega-de-premios-de-su-promocion-gana-facil/,2023-11-30T12:20:41-06:00,"228 personas recibieron sus fabulosos premios, al resultar ganadores de la promoción ""Gana Fácil"" del SISTEMA FEDECRÉDITO.",Diario Digital Contra Punto,Economía,,Web Page,sistema fedecrédito realizó entrega premios promoción gana fácil,228 persona recibieron fabulosos premios resultar ganadores promoción gana fácil sistema fedecrédito,5 stars,POSITIVA
Sistema FEDECRÉDITO realizó el segundo sorteo de la promoción de los salvadoreños Gana Fácil,https://www.contrapunto.com.sv/sistema-fedecredito-realizo-el-segundo-sorteo-de-la-promocion-de-los-salvadorenos-gana-facil/,2023-11-29T21:40:33-06:00,El SISTEMA FEDECRÉDITO realizó este día el segundo sorteo de la promoción GANA FÁCIL donde se conocieron a los afortunados ganadores de increíbles premios.,Diario Digital Contra Punto,Economía,,Web Page,sistema fedecrédito realizó segundo sorteo promoción salvadoreños gana fácil,sistema fedecrédito realizó día segundo sorteo promoción gana fácil conocieron afortunados ganadores increíbles premios,5 stars,POSITIVA
Lotería dedica sorteo al Registro Nacional de las Personas Naturales,https://www.contrapunto.com.sv/loteria-dedica-sorteo-al-registro-nacional-de-las-personas-naturales/,2023-11-29T15:59:35-06:00,“El RNPN se ha convertido en la institución que brinda certeza oficial a los hechos y actos jurídicos relacionados con la identidad”: Lotería.,Diario Digital Contra Punto,Economía,,Web Page,lotería dedica sorteo registro nacional persona naturales,rnpn convertido institución brinda certeza oficial hechos actos jurídicos relacionados identidad lotería,5 stars,POSITIVA
El cacao de la Finca Cuyancúa,https://www.contrapunto.com.sv/el-cacao-de-la-finca-cuyancua/,2023-11-24T08:18:23-06:00,"La Finca Cuyancúa abrió sus portones a la enseñanza de este cultivo, convencidos sus propietarios de que volver a sembrar el llamado “Alimento de los dioses” es rescatar la identidad.
",Diario Digital Contra Punto,Cultura,,Web Page,cacao finca cuyancúa,finca cuyancúa abrió portones enseñanza cultivo convencidos propietarios volver sembrar llamado alimento dioses rescatar identidad,5 stars,POSITIVA
MUPI rescata poemas manuscritos y dibujos dedicados a Clementina Suárez,https://www.contrapunto.com.sv/mupi-rescata-poemas-manuscritos-y-dibujos-dedicados-a-clementina-suarez/,2023-11-20T15:36:54-06:00,"Los más importantes poetas, pintores e intelectuales de la década de los años treinta en Mesoamérica y Cuba, escribieron en el álbum de la poeta hondureña Clementina Suárez. ",Diario Digital Contra Punto,Cultura,,Web Page,mupi rescata poemas manuscritos dibujos dedicados clementina suárez,importantes poetas pintores intelectuales década años treinta mesoamérica cuba escribieron álbum poeta hondureña clementina suárez,5 stars,POSITIVA
Gaslight,https://www.contrapunto.com.sv/gaslight/,2023-11-16T12:26:24-06:00,"""Gaslighting"" es un concepto que describe el acto de manipular a alguien para que dude de su propia percepción y cordura.",Diario Digital Contra Punto,Cultura,,Web Page,gaslight,gaslighting concepto describe acto manipular alguien dude propia percepción cordura,1 star,NEGATIVA
Inter Miami se enfrentará a La Selecta en enero de 2024,https://www.contrapunto.com.sv/inter-miami-se-enfrentara-a-la-selecta-en-enero-de-2024/,2023-12-01T16:49:11-06:00,Inter Miami se enfrentará a La Selecta salvadoreña el 19 de enero de 2024. Las entradas para ver este encuentro en el Estadio Cuscatlán estarán a la venta a partir del 8 de diciembre.,Diario Digital Contra Punto,Deportes,,Web Page,inter miami enfrentará selecta enero 2024,inter miami enfrentará selecta salvadoreña 19 enero 2024 entradas ver encuentro estadio cuscatlán venta partir 8 diciembre,1 star,NEGATIVA
" La FIFA condena la trifulca en Maracaná: “La violencia es totalmente inaceptable, dentro y fuera del campo”",https://www.contrapunto.com.sv/la-fifa-condena-la-trifulca-en-maracana-la-violencia-es-totalmente-inaceptable-dentro-y-fuera-del-campo/,2023-11-22T16:06:44-06:00,"El presidente de la Federación Internacional de Fútbol (FIFA), Gianni Infantino, tildó este miércoles tomo ""totalmente inaceptable"" cualquier actitud de violencia en el fútbol, ""tanto dentro como fuera del campo de juego""",Diario Digital Contra Punto,Deportes,,Web Page,fifa condena trifulca maracaná violencia totalmente inaceptable dentro campo,presidente federación internacional fútbol fifa gianni infantino tildó miércoles tomo totalmente inaceptable cualquier actitud violencia fútbol dentro campo juego,1 star,NEGATIVA
Inicia torneo de surf “Alas Pro Tour 2023” en playa Las Flores,https://www.contrapunto.com.sv/inicia-torneo-de-surf-alas-pro-tour-2023-en-playa-las-flores/,2023-11-10T17:01:09-06:00,"Inicia Surf City El Salvador Alas Pro Tour 2023 con 197 atletas de 18 países en la playa Las Flores, San Miguel. Este es el sexto torneo de surf en el año que se desarrolla en el país.",Diario Digital Contra Punto,Deportes,,Web Page,inicia torneo surf ala pro tour 2023 playa flores,inicia surf city salvador ala pro tour 2023 197 atletas 18 países playa flores san miguel sexto torneo surf año desarrolla país,5 stars,POSITIVA
Supongamos,https://www.contrapunto.com.sv/supongamos/,2023-12-03T10:48:15-06:00,"Imaginen ustedes que el año próximo, de forma imprevista, la oposición derrota en las urnas a Nayib Bukele. ¿Creen ustedes que pondrá de golpe en libertad a los 10,000 inocentes y a los 50,000 presuntos mareros que pueblan las cárceles impuestas por Nayib Bukele?: Álvaro Rivera Larios.",Diario Digital Contra Punto,Opinión,,Web Page,supongamos,imaginen ustedes año próximo forma imprevista oposición derrota urnas nayib bukele creen ustedes pondrá golpe libertad 10000 inocentes 50000 presuntos mareros pueblan cárceles impuestas nayib bukele álvaro rivera larios,1 star,NEGATIVA
Ilustración de Allan McDonald,https://www.contrapunto.com.sv/ilustracion-de-allan-mcdonald-4/,2023-12-02T09:26:59-06:00,,Diario Digital Contra Punto,Opinión,,Web Page,ilustración allan mcdonald,,2 stars,NEUTRAL
Solidaridad con Panamá,https://www.contrapunto.com.sv/solidaridad-con-panama/,2023-12-02T09:05:29-06:00,"""El actual problema minero se trata de un proyecto minero desarrollado por una gran empresa minera canadiense en Panamá, la First Quantum Minerals"": Guillermo Russo Checa, Ex Embajador del Perú en Panamá.",Diario Digital Contra Punto,Opinión,,Web Page,solidaridad panamá,actual problema minero trata proyecto minero desarrollado gran empresa minera canadiense panamá first quantum mineral guillermo russo checa ex embajador perú panamá,3 stars,NEUTRAL
"Capturan a 63 terroristas pertenecientes a la MS13, Barrio 18, y delincuencia común",https://www.contrapunto.com.sv/capturan-a-63-terroristas-pertenecientes-a-la-ms13-barrio-18-y-delincuencia-comun/,2023-11-30T09:17:52-06:00,"La Fiscalía giró 214 órdenes de captura contra pandilleros del Barrio 18, MS y delincuentes comunes, de las cuales se efectuaron 63 capturas durante esta madrugada.",Diario Digital Contra Punto,Sociedad,,Web Page,capturan 63 terroristas pertenecientes ms13 barrio 18 delincuencia común,fiscalía giró 214 órdenes captura pandilleros barrio 18 m delincuentes comunes cuales efectuaron 63 capturas madrugada,1 star,NEGATIVA
FGR giró 28 ordenes de captura contra presuntos miembros de la pandilla 18 en Izalco y Armenia,https://www.contrapunto.com.sv/fgr-giro-28-ordenes-de-captura-contra-presuntos-miembros-de-la-pandilla-18-en-izalco-y-armenia/,2023-11-29T14:24:35-06:00,FGR informa que entre las 28 ordenes de captura 8 son dirigidas hacia menores de edad que están vinculados a la estructura del Barrio 18.,Diario Digital Contra Punto,Sociedad,,Web Page,fgr giró 28 ordenes captura presuntos miembros pandilla 18 izalco armenia,fgr informa 28 ordenes captura 8 dirigidas hacia menores edad vinculados estructura barrio 18,1 star,NEGATIVA
"Capturan a alcalde de Yayantique, La Unión, por portación de arma de fuego",https://www.contrapunto.com.sv/capturan-a-alcalde-de-yayantique-la-union-por-portacion-de-arma-de-fuego/,2023-11-29T07:53:20-06:00,"El edil de Yayantique de Nuevas Ideas, Joaquín Alexander Méndez Mejía, fue sorprendido conduciendo ebrio, y en el procedimiento se le encontraron 2 armas de fuego.",Diario Digital Contra Punto,Sociedad,,Web Page,capturan alcalde yayantique unión portación arma fuego,edil yayantique nuevas idea joaquín alexander méndez mejía sorprendido conduciendo ebrio procedimiento encontraron 2 armas fuego,1 star,NEGATIVA
Medio millón de árboles siembre el MOP en la zona de Los Chorros,https://www.contrapunto.com.sv/medio-millon-de-arboles-siembre-el-mop-en-la-zona-de-los-chorros/,2023-11-27T18:10:12-06:00,"El MOP comienza trasplante de 500,000 árboles como parte del proyecto de Los Chorros. Este esfuerzo de compensación ambiental, incluye la siembra de 205,000 plantas de diversas especies.",Diario Digital Contra Punto,Sociedad,,Web Page,medio millón árboles siembre mop zona chorros,mop comienza trasplante 500000 árboles parte proyecto chorros esfuerzo compensación ambiental incluye siembra 205000 plantas diversas especies,5 stars,POSITIVA
FGR suscribe acuerdo para fortalecer acciones contra lavado de dinero y el financiamiento del terrorismo,https://www.contrapunto.com.sv/fgr-suscribe-acuerdo-para-fortalecer-acciones-contra-lavado-de-dinero-y-el-financiamiento-del-terrorismo/,2023-11-25T15:14:05-06:00,FGR firmó un acuerdo interinstitucional para fortalecer las acciones en el combate al lavado de dinero y activos; y el financiamiento del terrorismo.,Diario Digital Contra Punto,Sociedad,,Web Page,fgr suscribe acuerdo fortalecer acciones lavado dinero financiamiento terrorismo,fgr firmó acuerdo interinstitucional fortalecer acciones combate lavado dinero activos financiamiento terrorismo,1 star,NEGATIVA
Operación “Uber”: PNC desarticula banda criminal “El Seco” vinculada a 42 asaltos,https://www.contrapunto.com.sv/operacion-uber-pnc-desarticula-banda-criminal-el-seco-vinculada-a-42-asaltos/,2023-11-25T13:04:37-06:00,"PNC desmantela una red delictiva responsable de múltiples asaltos en siete departamentos del país, deteniendo a 19 implicados.",Diario Digital Contra Punto,Sociedad,,Web Page,operación uber pnc desarticula banda criminal seco vinculada 42 asaltos,pnc desmantela red delictiva responsable múltiples asaltos siete departamentos país deteniendo 19 implicados,1 star,NEGATIVA
FGR allana en vivienda de mujer implicada en el asesinato de un menor de 2 años,https://www.contrapunto.com.sv/fgr-allana-en-vivienda-de-mujer-implicada-en-el-asesinato-de-un-menor-de-2-anos/,2023-11-23T14:01:43-06:00,"En una operación conjunta FGR y la PNC allanó una residencia vinculada con el asesinato de un menor de dos años, en Santa Tecla, La Libertad.",Diario Digital Contra Punto,Sociedad,,Web Page,fgr allana vivienda mujer implicada asesinato menor 2 años,operación conjunta fgr pnc allanó residencia vinculada asesinato menor do años santa tecla libertad,5 stars,POSITIVA
